100.000000,4.193649
99.892420,5.404926
99.784885,4.188800
99.677399,4.188082
99.569911,4.186844
99.462529,4.186236
99.355144,4.219712
99.247790,4.179952
99.140515,4.179572
99.033278,4.177155
98.926046,4.176364
98.818859,4.174850
98.711781,4.477347
98.604733,4.169867
98.497725,4.171227
98.390767,5.110898
98.283853,4.168434
98.176988,4.221283
98.070164,4.161592
97.963367,4.159652
97.856602,4.160332
97.749872,4.158835
97.643189,4.155504
97.536551,5.595814
97.429957,7.479602
97.323397,6.605203
97.216874,4.150425
97.110392,4.150817
97.003944,4.154217
96.897540,4.145707
96.791182,4.163595
96.684857,4.141776
96.578555,4.140643
96.472287,4.141486
96.366065,4.148690
96.259891,4.135781
96.153764,4.134992
96.047677,4.515765
95.941626,4.131239
95.835599,4.131094
95.729612,4.132234
95.623667,4.134923
95.517762,4.127379
95.411890,4.763581
95.306046,9.197738
95.200229,4.121729
95.094438,4.120843
94.988678,4.123632
94.882951,4.118321
94.777228,4.116751
94.671596,4.119538
94.565960,20.576712
94.460353,16.346503
94.354840,4.111809
94.249353,4.111264
94.143858,4.110372
94.038455,4.111192
93.933041,10.842832
93.827707,10.955212
93.722395,4.102339
93.617092,4.101791
93.511806,4.104263
93.406490,4.100500
93.301223,4.097670
93.196058,4.102006
93.090888,6.619425
92.985811,5.626439
92.880712,4.092707
92.775696,4.092181
92.670664,4.092552
92.565718,4.091673
92.460756,4.087702
92.355888,9.384035
92.251049,4.083939
92.146234,4.082918
92.041386,4.082424
91.936561,4.085269
91.831764,4.078620
91.727013,4.078190
91.622295,8.576442
91.517622,8.762349
91.412981,7.197691
91.308369,9.681823
91.203779,4.073500
91.099222,4.073329
90.994695,4.074309
90.890199,4.085976
90.785790,16.404787
90.681370,12.578996
90.576975,4.063742
90.472601,4.063731
90.368302,4.066837
90.263976,4.060918
90.159685,4.059488
90.055484,4.061150
89.951278,6.283943
89.847175,4.054625
89.743044,4.054231
89.638978,4.054196
89.534885,4.054236
89.430823,4.052683
89.326846,4.050607
89.222916,4.050480
89.119044,4.488824
89.015208,4.045160
88.911396,4.044502
88.807604,4.047519
88.703783,4.045228
88.599990,4.042352
88.496277,4.040406
88.392554,4.040722
88.288855,24.410402
88.185246,17.103886
88.081611,21.573117
87.978059,4.034504
87.874483,4.037591
87.770992,4.034554
87.667534,4.032619
87.564109,4.029199
87.460674,4.035738
87.357319,4.026455
87.253989,4.025628
87.150628,4.025182
87.047337,4.025572
86.944074,4.021159
86.840798,18.301684
86.737557,17.067609
86.634398,4.015856
86.531231,4.015845
86.428146,4.015865
86.325052,4.021597
86.221995,4.013126
86.119024,4.012454
86.016087,4.012570
85.913120,4.015252
85.810237,9.932076
85.707320,4.006527
85.604430,4.006233
85.501619,4.008009
85.398790,4.009359
85.295998,4.002286
85.193309,4.003075
85.090602,17.516418
84.987985,14.778732
84.885393,13.637773
84.782815,3.996663
84.680208,3.996469
84.577685,3.996530
84.475137,3.996963
84.372621,3.993668
84.270179,3.992037
84.167732,3.995144
84.065362,3.991219
83.963013,3.987805
83.860629,3.987728
83.758310,16.309703
83.655964,3.986447
83.553700,3.982627
83.451421,3.981968
83.349176,3.981621
83.247021,3.979256
83.144902,3.978508
83.042810,3.977623
82.940690,3.977840
82.838598,3.981938
82.736543,3.978293
82.634511,4.019532
82.532506,3.978345
82.430524,3.973266
82.328580,3.968912
82.226664,3.967978
82.124821,3.968362
82.022998,3.967956
81.921197,3.970897
81.819416,3.965431
81.717613,3.964033
81.615856,11.409843
81.514187,17.001602
81.412496,13.342791
81.310837,3.958250
81.209248,3.958171
81.107682,3.958066
81.006099,3.959970
80.904543,3.960051
80.803062,3.960965
80.701556,3.958504
80.600089,3.959485
80.498696,3.952188
80.397331,3.949438
80.295984,3.948821
80.194600,3.953840
80.093282,3.951243
79.991989,3.945056
79.890731,3.944257
79.789509,3.947069
79.688326,14.994356
79.587174,13.875161
79.486047,12.566234
79.384941,3.939156
79.283857,3.938772
79.182795,3.938612
79.081762,3.938085
78.980757,3.936098
78.879788,3.937696
78.778850,3.940585
78.677941,3.942020
78.577057,3.929545
78.476206,3.929674
78.375375,3.933263
78.274571,3.932328
78.173798,3.926238
78.073050,3.925299
77.972333,3.925502
77.871658,3.949937
77.771009,9.998082
77.670391,3.919975
77.569797,3.919831
77.469229,3.919865
77.368678,3.919514
77.268160,3.922888
77.167669,3.961884
77.067207,7.820304
76.966777,3.914244
76.866374,3.912031
76.765996,3.911217
76.665636,3.910444
76.565296,3.910778
76.464976,3.911991
76.364683,3.909093
76.264420,3.906855
76.164184,3.907052
76.063982,4.157879
75.963810,11.657553
75.863673,3.900736
75.763560,3.900617
75.663466,3.901115
75.563402,3.901924
75.463361,3.932514
75.363344,3.898509
75.263354,3.898304
75.163395,4.490543
75.063463,9.726134
74.963561,3.891593
74.863684,3.891045
74.763823,3.891477
74.663983,3.891179
74.564164,3.889792
74.464370,3.887638
74.364603,3.888020
74.264861,12.748798
74.165151,23.515981
74.065473,16.075764
73.965827,3.881423
73.866205,3.881306
73.766603,3.881912
73.667036,3.882448
73.567497,3.882070
73.467984,3.879591
73.368502,3.878102
73.269043,3.879655
73.169610,4.616319
73.070204,3.872744
72.970815,3.872134
72.871443,3.872076
72.772085,3.872743
72.672751,3.871932
72.573441,3.871358
72.474161,3.867923
72.374920,3.870164
72.275706,26.358648
72.176524,28.030050
72.077371,20.345591
71.978241,3.862171
71.879136,3.862240
71.780062,3.862736
71.681017,3.862465
71.581989,3.860799
71.482982,3.859323
71.384008,3.858735
71.285077,7.678746
71.186171,3.857748
71.087286,3.853188
70.988422,3.854536
70.889574,3.856714
70.790750,3.861946
70.691948,3.851906
70.593171,3.849068
70.494412,3.851815
70.395685,3.870502
70.296979,13.476272
70.198301,3.844407
70.099653,3.843231
70.001034,3.843106
69.902441,3.845325
69.803885,32.757872
69.705367,24.287332
69.606876,3.838758
69.508416,4.409373
69.409982,3.843041
69.311578,3.835687
69.213194,3.833903
69.114827,3.833891
69.016477,3.837318
68.918147,3.869037
68.819836,3.829857
68.721544,3.829682
68.623284,3.840186
68.525053,3.876554
68.426849,4.432523
68.328681,3.825118
68.230528,3.823899
68.132399,3.823642
68.034289,3.824653
67.936200,3.827031
67.838134,3.825105
67.740096,3.820816
67.642084,3.819648
67.544099,3.820798
67.446135,3.826001
67.348203,3.817373
67.250301,3.814981
67.152421,3.820735
67.054566,3.962877
66.956731,3.827114
66.858925,3.817651
66.761145,3.811353
66.663400,14.521864
66.565686,13.257714
66.468010,6.302836
66.370359,3.804969
66.272736,3.804601
66.175126,3.804399
66.077541,3.804799
65.979975,3.804846
65.882426,3.806431
65.784900,3.810090
65.687388,3.804051
65.589899,3.965378
65.492426,6.707264
65.394969,12.085101
65.297533,3.796850
65.200125,3.795618
65.102731,3.795186
65.005352,3.796060
64.907985,3.797066
64.810640,3.845307
64.713317,3.792201
64.616011,3.791058
64.518729,3.792093
64.421470,3.811329
64.324233,7.414554
64.227023,3.789330
64.129844,3.785714
64.032687,3.785676
63.935556,3.786177
63.838448,3.785939
63.741359,3.786461
63.644290,3.783908
63.547241,3.783354
63.450207,3.876136
63.353194,14.931069
63.256197,20.067377
63.159223,3.776550
63.062262,3.776260
62.965341,3.776113
62.868435,3.775910
62.771546,3.783300
62.674675,3.781657
62.577814,3.822910
62.480971,3.774404
62.384151,3.772234
62.287354,3.771611
62.190579,3.771211
62.093821,3.772561
61.997085,3.790556
61.900370,3.860930
61.803678,5.804318
61.707005,3.768765
61.610344,3.766504
61.513700,3.766249
61.417069,3.766232
61.320460,3.766745
61.223865,3.767830
61.127295,3.775683
61.030740,3.765524
60.934209,3.762749
60.837689,3.763861
60.741189,6.990118
60.644699,3.768064
60.548233,3.781529
60.451786,3.757569
60.355361,3.756544
60.258957,3.756619
60.162562,3.757393
60.066189,4.020177
59.969830,3.754727
59.873492,3.754324
59.777173,3.751899
59.680872,3.752896
59.584590,3.757197
59.488335,9.141191
59.392087,3.750580
59.295869,3.747574
59.199667,3.746844
59.103493,3.746884
59.007336,3.749034
58.911197,10.628889
58.815064,9.748656
58.718947,3.743880
58.622860,3.743800
58.526803,3.744326
58.430777,3.741588
58.334769,3.740721
58.238782,3.738985
58.142824,3.737987
58.046890,3.737300
57.950976,3.737008
57.855079,3.738063
